first,given,last,matrilineal,nick,person,source,suffix
Marv,,Goodwin,,,10114,blau/blau-20170122,
B.,Benjamin F.,Goodman,,,10115,blau/blau-20170122,
Richard,,Goodbred,,,10116,blau/blau-20170122,
Richard,,Cantwell,,,10117,blau/blau-20170122,
Roland,,Goethe,,,31,blau/blau-20170122,
Tom,,Glass,,,32,blau/blau-20170122,
Perry,Percy R.,Glass,,,10123,blau/blau-20170122,
Norman,,Glaser,,,33,blau/blau-20170122,
Heinie,,Glaister,,,10126,blau/blau-20170122,
Claral,,Gillenwater,,,34,blau/blau-20170122,
,,Gilbert,,,10139,blau/blau-20170122,
Rufus,,Gilbert,,,35,blau/blau-20170122,
,Thomas A.,Giffin,,,36,blau/blau-20170122,
W.,,Giffen,,,37,blau/blau-20170122,
Charlie,,Gibson,,,38,blau/blau-20170122,
John,,Geyer,,,10151,blau/blau-20170122,
Phil,,Geier,,,39,blau/blau-20170122,
Dale,,Gear,,,40,blau/blau-20170122,
Prince,,Gaskell,,,10158,blau/blau-20170122,
Leo,,Garvin,,,41,blau/blau-20170122,
Roy,,Gardinier,,Shorty,42,blau/blau-20170122,
Bob,,Ganley,,,43,blau/blau-20170122,
Bob,,Gandy,,,44,blau/blau-20170122,
Thomas,,Gallagher,,,45,blau/blau-20170122,
Joe,A.,Gallagher,,,10171,blau/blau-20170122,
Gene,Eugene,Gaffney,,,46,blau/blau-20170122,
B.,,Fusner,,Bud,47,blau/blau-20170122,
Jack,,Fulton,,,48,blau/blau-20170122,
Ollie,,Fuhrman,,,49,blau/blau-20170122,
Mike,,Fuhrey,,,50,blau/blau-20170122,
James,,Frost,,,51,blau/blau-20170122,
,Robert,Friedley,,Smiling Bob,10196,blau/blau-20170122,
F.,,Friedley,,,52,blau/blau-20170122,
Charles,Charles Eugene,Freine,,,53,blau/blau-20170122,
Ledger,,Free,,Butch,10210,blau/blau-20170122,
George,George Donald,Frazee,,,54,blau/blau-20170122,
Arch,,Frankenberry,,,55,blau/blau-20170122,
John,,Fox,,,10216,blau/blau-20170122,
Bill,William,Fox,,,56,blau/blau-20170122,
William,,Fox,,,57,blau/blau-20170122,
Jack,,Fox,,,58,blau/blau-20170122,
Seth,,Fowler,,Cupid,10225,blau/blau-20170122,
Joseph,,Foley,,,59,blau/blau-20170122,
Frank,Joe F.,Foley,,,60,blau/blau-20170122,
Pat,,Flaherty,,,61,blau/blau-20170122,
Patsy,,Flaherty,,,62,blau/blau-20170122,
,,Fitzgerald,,Jawn,10236,blau/blau-20170122,
Mike,,Fitzgerald,,,63,blau/blau-20170122,
Howard,,Fitzgerald,,,64,blau/blau-20170122,
Fred,,Fisher,,Rusty,65,blau/blau-20170122,
Omar,,Firestine,,,66,blau/blau-20170122,
P.,,Finnigan,,Germany,10247,blau/blau-20170122,
H.,Harvey A.,Fesperman,,,67,blau/blau-20170122,
John,,Ferrell,,,68,blau/blau-20170122,
John,John B. Jr.,Ferguson,,,69,blau/blau-20170122,
G.,,Fenton,,Doc,70,blau/blau-20170122,
Steve,,Ferrell,,,71,blau/blau-20170122,
Morris,,Farrell,,,10258,blau/blau-20170122,
Frank,,Farrell,,Red,10259,blau/blau-20170122,
Ed,,Fallenstein,,,72,blau/blau-20170122,
Rags,,Faircloth,,,73,blau/blau-20170122,
Rube,,Evans,,,74,blau/blau-20170122,
Bruce,,Evans,,,75,blau/blau-20170122,
Bill,,Etheridge,,,76,blau/blau-20170122,
Larry,,Erwin,,,77,blau/blau-20170122,
Ed,,Erickson,,,78,blau/blau-20170122,
,,Engman,,Dutch,10279,blau/blau-20170122,
Gus,Gustave Swan,Eng,,,10280,blau/blau-20170122,
Bert,,Emery,,,79,blau/blau-20170122,
Frederick,,Ely,,,80,blau/blau-20170122,
Harry,,Ellis,,Deacon,10285,blau/blau-20170122,
Allen,,Elliott,,,81,blau/blau-20170122,
Ed,,Eiteljorge,,,82,blau/blau-20170122,
Harold,,Eisel,,,83,blau/blau-20170122,
Louis,,Ehrgott,,,84,blau/blau-20170122,
Bert,,Edwards,,,10298,blau/blau-20170122,
John,,Allen,,,85,blau/blau-20170122,
Roger,,Doll,,,86,blau/blau-20170122,
Charley,Charles,Heath,,,10303,blau/blau-20170122,
Dick,,Errickson,,,10304,blau/blau-20170122,
Don,,Hoover,,,10305,blau/blau-20170122,
Roger,,Edmondson,,,87,blau/blau-20170122,
C.,Chauncey J.,Eardley,,,10308,blau/blau-20170122,
James,,Durham,,,88,blau/blau-20170122,
Bert,Herbert A.,Dunn,,,89,blau/blau-20170122,
Bert,,Dunn,,,90,blau/blau-20170122,
Bert,,Dunn,,,91,blau/blau-20170122,
Mike,,Dickinson,,,92,blau/blau-20170122,
George,,Dunlop,,,93,blau/blau-20170122,
Thomas,,Dunlap,,,94,blau/blau-20170122,
Hollie,Hollie R.,Dull,,,10330,blau/blau-20170122,
John,,Duggan,,,95,blau/blau-20170122,
Bernie,,Duffy,,,96,blau/blau-20170122,
Roy,,Dudley,,,97,blau/blau-20170122,
Frank,,Duchien,,,98,blau/blau-20170122,
Babe,,Driscoll,,,99,blau/blau-20170122,
Carl,,Doyle,,,100,blau/blau-20170122,
Billy,,Doyle,,,101,blau/blau-20170122,
Jerry,,Dorsey,,,10349,blau/blau-20170122,
Cooney,,Doremus,,,10350,blau/blau-20170122,
Frank,,Donohue,,,10351,blau/blau-20170122,
Neil,,Donley,,,102,blau/blau-20170122,
Delmar,,Donaldson,,,10354,blau/blau-20170122,
Matthew,,Donahue,,,10355,blau/blau-20170122,
Frank,,Donahue,,,10356,blau/blau-20170122,
,,Doll,,Shorty,10357,blau/blau-20170122,
Joe,,Dolan,,,103,blau/blau-20170122,
Jimmy,,Dodge,,,10360,blau/blau-20170122,
George,,Dworske,,,104,blau/blau-20170122,
Dutch,,Distel,,,105,blau/blau-20170122,
Paul,,Dietz,,,106,blau/blau-20170122,
Dick,,Didier,,,107,blau/blau-20170122,
Rube,,Dessau,,,108,blau/blau-20170122,
Smith,,Desmond,,,109,blau/blau-20170122,
Del,,Delmas,,,10375,blau/blau-20170122,
Harry,,Delano,,,10376,blau/blau-20170122,
Sam,,DeHaven,,,110,blau/blau-20170122,
Carl,,Deetjen,,,10380,blau/blau-20170122,
,Alfred,Dowd,,,10381,blau/blau-20170122,
Walter,,Dash,,,111,blau/blau-20170122,
Johnny,,Dailey,,,10387,blau/blau-20170122,
George,,Cykowski,,,112,blau/blau-20170122,
Robert,,Curtis,,,113,blau/blau-20170122,
Murphy,,Currie,,,114,blau/blau-20170122,
Mike,Miguel Angel,Cuellar,,,115,blau/blau-20170122,
Cal,,Crum,,,116,blau/blau-20170122,
Bill,,Cristall,,,117,blau/blau-20170122,
Doc,,Cummings,,,118,blau/blau-20170122,
Doc,Charles,Cummings,,,119,blau/blau-20170122,
Charles,,Cummings,,,10413,blau/blau-20170122,
Lefty,Arthur,Lentz,,,10414,blau/blau-20170122,
,,Williams,,Tuesday,10415,blau/blau-20170122,
Eugene,,Cronin,,,120,blau/blau-20170122,
Gene,,Cronin,,,10419,blau/blau-20170122,
John,,Creager,,,121,blau/blau-20170122,
James,,Crangle,,,122,blau/blau-20170122,
Howard,,Crandall,,,10425,blau/blau-20170122,
Ralph,,Craig,,,123,blau/blau-20170122,
Oral,,Craig,,,10428,blau/blau-20170122,
Fred,,Craig,,,10429,blau/blau-20170122,
George,,Crabble,,,10430,blau/blau-20170122,
Robert,,Coy,,,10431,blau/blau-20170122,
Weaver,,Cowan,,,124,blau/blau-20170122,
Edgar,,Cowan,,,10435,blau/blau-20170122,
,Harper F.,Cornelius,,Rusty,10436,blau/blau-20170122,
Pete,,Cooper,,,125,blau/blau-20170122,
John,,Cooper,,,126,blau/blau-20170122,
Edward,,Cooney,,,127,blau/blau-20170122,
Al,,Cook,,,128,blau/blau-20170122,
Bill,William,Conroy,,,129,blau/blau-20170122,
Bill,,Conroy,,,130,blau/blau-20170122,
Charles,,Connolly,,,131,blau/blau-20170122,
Pete,Peter,Condon,,Battle Axe,132,blau/blau-20170122,
Ralph,,Comstock,,,10457,blau/blau-20170122,
Marshall,,Comingor,,,10458,blau/blau-20170122,
Billy,,Collins,,,10459,blau/blau-20170122,
John,,Cole,,,10460,blau/blau-20170122,
Edward,,Cochrane,,,133,blau/blau-20170122,
Thomas,Thomas A.,Coates,,,10463,blau/blau-20170122,
Jimmy,,Clinton,,,10464,blau/blau-20170122,
Andrew,,Clausen,,,134,blau/blau-20170122,
Bob,,Clary,,,135,blau/blau-20170122,
Rufe,,Clarke,,,136,blau/blau-20170122,
Jefferson,,Clarke,,,10472,blau/blau-20170122,
Dad,,Clark,,,137,blau/blau-20170122,
Bob,,Clark,,,138,blau/blau-20170122,
Danny,,Claire,,,139,blau/blau-20170122,
Clint,,Claire,,Clink,140,blau/blau-20170122,
,,Williams,,,141,blau/blau-20170122,
B.,,Churchill,,,142,blau/blau-20170122,
Felix,,Chouinard,,,143,blau/blau-20170122,
Walter,,Cholewa,,,10492,blau/blau-20170122,
Bill,,Chappelle,,,144,blau/blau-20170122,
Harry,,Chapman,,,145,blau/blau-20170122,
,,Chappelle,,,10497,blau/blau-20170122,
Robert,,Chappelle,,,146,blau/blau-20170122,
,James G.,Cerny,,,10500,blau/blau-20170122,
Earl,,Carr,,,10501,blau/blau-20170122,
Paul,,Carpenter,,,147,blau/blau-20170122,
Buck,,Carpenter,,,148,blau/blau-20170122,
Thomas,,Carney,,,149,blau/blau-20170122,
Harry,,Caraway,,,10509,blau/blau-20170122,
Mike,Michael,Cantillon,,,10510,blau/blau-20170122,
Roy,,Campbell,,,150,blau/blau-20170122,
Al,,Campanis,,,10513,blau/blau-20170122,
,E. D.,Calvin,,,10514,blau/blau-20170122,
Buster,F. B.,Callan,,,151,blau/blau-20170122,
Wese,,Callahan,,,152,blau/blau-20170122,
George,George J.,Callahan,,Bugs,10520,blau/blau-20170122,
Bernie,,Byrne,,,10521,blau/blau-20170122,
Dave,David,Byrd,,,10522,blau/blau-20170122,
Will,,Byers,,,10523,blau/blau-20170122,
Kid,,Butler,,,10524,blau/blau-20170122,
Donie,,Bush,,,10525,blau/blau-20170122,
Phillip,,Buscher,,,153,blau/blau-20170122,
Eddie,,Busch,,,10000,blau/blau-20170129,
Tony,,Burgwald,,,1,blau/blau-20170129,
J.,James B.,Burton,,,10004,blau/blau-20170129,
Ralph,,Burrill,,,2,blau/blau-20170129,
Ray,,Burns,,,10007,blau/blau-20170129,
Fred,,Burnham,,,3,blau/blau-20170129,
Luther,,Burleson,,,4,blau/blau-20170129,
Alf,Walter,Burleson,,,5,blau/blau-20170129,
,,Burke,,,10024,blau/blau-20170129,
,J. M.,Burke,,,10025,blau/blau-20170129,
William,,Burke,,,6,blau/blau-20170129,
Roy,,Burgess,,,7,blau/blau-20170129,
Wallace,,Burge,,Slim,10030,blau/blau-20170129,
Joe,,Burg,,,8,blau/blau-20170129,
,William O.,Burch,,Billy,9,blau/blau-20170129,
Walter,,Brumfield,,,10,blau/blau-20170129,
J.,,Brown,,,11,blau/blau-20170129,
Don,,Brown,,,12,blau/blau-20170129,
Don,,Brown,,,13,blau/blau-20170129,
Don,Donald,Brown,,,14,blau/blau-20170129,
Buster,,Brown,,,15,blau/blau-20170129,
Mike,,Brosius,,,10047,blau/blau-20170129,
B.,,Brooks,,,16,blau/blau-20170129,
Dugan,,Brooks,,,17,blau/blau-20170129,
Harry,,Bromley,,,18,blau/blau-20170129,
Lew,,Brockett,,,19,blau/blau-20170129,
George,,Bristow,,,20,blau/blau-20170129,
A.,,Brindle,,"Dode, Bun",21,blau/blau-20170129,
Pete,,Briere,,,22,blau/blau-20170129,
Bert,A.,Brian,,,10066,blau/blau-20170129,
Louis,,Brummerhof,,,23,blau/blau-20170129,
,,,,,24,blau/blau-20170129,
,,,,,25,blau/blau-20170129,
,,,,,26,blau/blau-20170129,
Major,,Bravener,,,27,blau/blau-20170129,
Eddie,Edward,Brandt,,Cotton,28,blau/blau-20170129,
Claude,Claude H.,Brady,,,29,blau/blau-20170129,
Joe,,Bradshaw,,,30,blau/blau-20170129,
James,,Bradshaw,,,10092,blau/blau-20170129,
Dallas,,Bradshaw,,,31,blau/blau-20170129,
Jack,,Bradley,,,32,blau/blau-20170129,
Jack,,Bradley,,,33,blau/blau-20170129,
Hank,,Brackett,,Hi,34,blau/blau-20170129,
Tom,,Bowman,,,10107,blau/blau-20170129,
Bob,,Bowman,,,10108,blau/blau-20170129,
Bob,,Bowman,,,10109,blau/blau-20170129,
Arthur,,Bowman,,Buster,35,blau/blau-20170129,
Tim,,Bowden,,,36,blau/blau-20170129,
Art,,Bourg,,,37,blau/blau-20170129,
Eddie,,Bogart,,,38,blau/blau-20170129,
Fred,Fred C.,Bockewitz,,,39,blau/blau-20170129,
Charlie,,Boardman,,,40,blau/blau-20170129,
George,,Block,,,41,blau/blau-20170129,
Fred,,Blackwell,,,42,blau/blau-20170129,
Joe,R. J.,Blackburn,,,43,blau/blau-20170129,
Rivington,,Bisland,,,44,blau/blau-20170129,
Joe,,Bills,,,45,blau/blau-20170129,
Clarence,,Biersdorfer,,,46,blau/blau-20170129,
Joe,,Bewer,,,47,blau/blau-20170129,
Bruno,,Betzel,,,48,blau/blau-20170129,
Cameron,,Best,,,49,blau/blau-20170129,
John,,Berkel,,,50,blau/blau-20170129,
E.,,Berger,,Heinie,10162,blau/blau-20170129,
Mike,,Beresky,,,51,blau/blau-20170129,
Joe,,Benz,,,52,blau/blau-20170129,
,,Benson,,,10168,blau/blau-20170129,
Henry,,Benn,,,53,blau/blau-20170129,
Eugene,,Bene,,,10171,blau/blau-20170129,
Edgar,,Behrens,,,54,blau/blau-20170129,
Sam,,Beer,,,55,blau/blau-20170129,
Warren,,Beckwith,,,10180,blau/blau-20170129,
Scott,,Becknell,,,56,blau/blau-20170129,
Austin,,Beaver,,,57,blau/blau-20170129,
,,Benson,,,10186,blau/blau-20170129,
Daniel,,Beal,,,58,blau/blau-20170129,
Alvin,,Bayne,,,10189,blau/blau-20170129,
Jimmy,James,Baxter,,,59,blau/blau-20170129,
Harry,,Baumgartner,,,60,blau/blau-20170129,
George,,Baumgardner,,,61,blau/blau-20170129,
Edward,,Bastien,,,10199,blau/blau-20170129,
Mal,,Barry,,,10200,blau/blau-20170129,
John,,Barron,,,62,blau/blau-20170129,
Bob,,Barrett,,,63,blau/blau-20170129,
Albert,,Barrett,,,10205,blau/blau-20170129,
Charles,,Barngrover,,,64,blau/blau-20170129,
Miles,,Barlow,,,65,blau/blau-20170129,
John,,Barkwell,,,66,blau/blau-20170129,
Cy,,Barger,,,67,blau/blau-20170129,
Jack,E.,Barber,,,68,blau/blau-20170129,
Rodney,,Bannatyne,,,69,blau/blau-20170129,
Roy,,Baker,,,70,blau/blau-20170129,
Ed,Ed W.,Baker,,,71,blau/blau-20170129,
Doug,,Baird,,,72,blau/blau-20170129,
John,,Baggan,,,73,blau/blau-20170129,
,,Aultman,,,10236,blau/blau-20170129,
A.,Ambrose B.,Atkinson,,,10237,blau/blau-20170129,
Herman,,Arnson,,,10238,blau/blau-20170129,
,,Arminger,,,10239,blau/blau-20170129,
,,Arminger,,,10240,blau/blau-20170129,
Roy,,Appleton,,,10241,blau/blau-20170129,
Lefty,,Andrada,,,74,blau/blau-20170129,
Ted,,Anderson,,,75,blau/blau-20170129,
John,,Anderson,,,76,blau/blau-20170129,
Walter,,Ancker,,,77,blau/blau-20170129,
Rafael,,Almeida,,,78,blau/blau-20170129,
Roy,,Allen,,,10254,blau/blau-20170129,
Horace,,Allen,,,79,blau/blau-20170129,
Robert,,Ahearn,,,80,blau/blau-20170129,
P.,Peter L.,Adrian,,,81,blau/blau-20170129,
George,,Ackerman,,,10261,blau/blau-20170129,
Hunkey,,Hines,,,10262,blau/blau-20170129,
Hubert,,Hadley,,,82,blau/blau-20170129,
,,Hulbert,,,10265,blau/blau-20170129,
Edwin,Edwin Lewis,Breckenridge,,,10266,blau/blau-20170129,
Jack,,Case,,,10267,blau/blau-20170129,
DeWitt,,Chapman,,,10268,blau/blau-20170129,
Joe,,Curtie,,,10269,blau/blau-20170129,
Louie,,Desmarais,,,10270,blau/blau-20170129,
Bob,,Finnell,,Red,10271,blau/blau-20170129,
Sam,,Hall,,,83,blau/blau-20170129,
Roy,,Hicks,,Daddy; Skin,10274,blau/blau-20170129,
Joe,,Holland,,,84,blau/blau-20170129,
Sis,,Hopkins,,,85,blau/blau-20170129,
Steve,,Gaston,,,10281,blau/blau-20170129,
Bernie,,Sauer,,,10282,blau/blau-20170129,
George,,Frye,,,10283,blau/blau-20170129,
Louis,,Cook,,,10284,blau/blau-20170129,
Andy,Andy E.,Wares,,,10285,blau/blau-20170129,
Harry,,Watson,,,10286,blau/blau-20170129,
Jack,,Corbett,,,10287,blau/blau-20170129,
John,,Hughes,,,10288,blau/blau-20170129,
Harry,Harry John,Kelley,,,10289,blau/blau-20170129,
Frank,C. W.,Lehr,,,10290,blau/blau-20170129,
Gomer,,Llewellyn,,Ike,10291,blau/blau-20170129,
Goose,Samuel,Merlo,,,10292,blau/blau-20170129,
Charley,,Neal,,,10293,blau/blau-20170129,
Fat,,Paine,,,10294,blau/blau-20170129,
West,,Perry,,,10295,blau/blau-20170129,
Earl,F.,Pipier,,,10296,blau/blau-20170129,
Eddie,,Pooray,,,10297,blau/blau-20170129,
Charlie,,Quarders,,,10298,blau/blau-20170129,
Mike,,Sullivan,,,10299,blau/blau-20170129,
Bert,,Wagner,,,10300,blau/blau-20170129,
Charles,J.,Warren,,,10301,blau/blau-20170129,
Rollie,,Naylor,,,86,blau/blau-20170129,
Billy,,Webb,,,87,blau/blau-20170129,
Shorty,,Gallagher,,,1,blau/blau-20170205,
Joe,,Shannon,,,2,blau/blau-20170205,
Red,,Shannon,,,5,blau/blau-20170205,
Bill,,O'Neill,,,3,blau/blau-20170205,
Mike,,Dickinson,,,4,blau/blau-20170205,
Charlie,,Boardman,,,6,blau/blau-20170205,
James,,Collins,,,7,blau/blau-20170205,
Charlie,,Deal,,,8,blau/blau-20170205,
Pickles,,Dillhoefer,,,9,blau/blau-20170205,
Charles,,Eichberger,,,10,blau/blau-20170205,
George,,Hanson,,,10030,blau/blau-20170205,
Dan,,Costello,,,11,blau/blau-20170205,
Ed,,Killian,,,10033,blau/blau-20170205,
George,,LeClair,,,12,blau/blau-20170205,
William,,McCormick,,,13,blau/blau-20170205,
Cy,,Moore,,,14,blau/blau-20170205,
Gene,,Moore,,,15,blau/blau-20170205,
Braggo,,Roth,,,16,blau/blau-20170205,
Joe,,Smith,,,17,blau/blau-20170205,
J.,,Wilkie,,,18,blau/blau-20170205,
J.,,Wilkie,,,19,blau/blau-20170205,
Dick,,Lowery,,,10056,blau/blau-20170205,
Steve,,Wallace,,,20,blau/blau-20170205,
William,,Ryan,,,21,blau/blau-20170205,
Ike,,Cooper,,,10061,blau/blau-20170205,
Nip,,Laesser,,,10062,blau/blau-20170205,
Frank,John Franklin,Doubles,,,10063,blau/blau-20170205,
Dan,,Monahan,,,22,blau/blau-20170205,
Tom,,Hughes,,,23,blau/blau-20170205,
,,Knoessel,,Dutchy,24,blau/blau-20170205,
Danny,,Davis,,,10071,blau/blau-20170205,
Herman,,Priepke,,Red,10072,blau/blau-20170205,
George,,Faulke,,Red,10073,blau/blau-20170205,
Henry,,Connell,,Biddy,10074,blau/blau-20170205,
,,Pettit,,,10075,blau/blau-20170205,
,,Schumaker,,,10076,blau/blau-20170205,
Thomas,,Moran,,,25,blau/blau-20170205,
,,Johnson,,,10079,blau/blau-20170205,
,,Gaines,,,10080,blau/blau-20170205,
,,Fenton,,,26,blau/blau-20170205,
Ed,,Gillespie,,,27,blau/blau-20170205,
,,Fahrenhorst,,,10086,blau/blau-20170205,
,,Stanton,,,10087,blau/blau-20170205,
,,Gooch,,,10088,blau/blau-20170205,
,,Perkins,,,10089,blau/blau-20170205,
,,Lawhorn,,,10090,blau/blau-20170205,
,,Stevens,,,10091,blau/blau-20170205,
,,Teichgraeber,,,10092,blau/blau-20170205,
Ray,,Bagrosky,,,28,blau/blau-20170205,
Edward,,Van Ewyck,,,10095,blau/blau-20170205,
Hick,,Cady,,,29,blau/blau-20170205,
Ray,,Adamski,,,10098,blau/blau-20170205,
Jack,,Adams,,,30,blau/blau-20170205,
Stewart,,Aiken,,,31,blau/blau-20170205,
Frank,,DeManicor,,,10103,blau/blau-20170205,
George,,Schupp,,,10104,blau/blau-20170205,
William,,Hildinger,,,10105,blau/blau-20170205,
Gil,,Ausie,,,10106,blau/blau-20170205,
George,,Chestnut,,,10107,blau/blau-20170205,
Zachary,,Almand,,,10108,blau/blau-20170205,
James,,Allen,,,10109,blau/blau-20170205,
,,Englehart,,,10110,blau/blau-20170205,
Jack,,McCallister,,,32,blau/blau-20170205,
Luther,,Roy,,,33,blau/blau-20170205,
Les,,Nunamaker,,,10115,blau/blau-20170205,
Tommy,,Heilberger,,,10116,blau/blau-20170205,
Henning,,Anderson,,,35,blau/blau-20170205,
Ed,,Lane,,Nig,34,blau/blau-20170205,
,,Albrecht,,,10122,blau/blau-20170205,
Bus,,Jackson,,,36,blau/blau-20170205,
,,Anderson,,Red,10125,blau/blau-20170205,
William,,Anderson,,,37,blau/blau-20170205,
Pete,,Colwell,,,10128,blau/blau-20170205,
Jimmy,,Froley,,,10129,blau/blau-20170205,
Clyde,,Lee,,,10130,blau/blau-20170205,
,J. O.,Ray,,,10131,blau/blau-20170205,
Jim,,Reed,,,10132,blau/blau-20170205,
Earl,,Washington,,,10133,blau/blau-20170205,
Eddie,William E.,Gentry,,,40,blau/blau-20170205,
William,,Gentry,,,38,blau/blau-20170205,
Hoyt,,Hambright,,,10138,blau/blau-20170205,
Jim,,Bratton,,,48,blau/blau-20170205,
Connie,,Flippen,,,39,blau/blau-20170205,
Charles,,Benton,,Rube,10143,blau/blau-20170205,
Ralph,,Miller,,,41,blau/blau-20170205,
Duke,,Shirey,,,42,blau/blau-20170205,
,A. B.,Schotten,,,10149,blau/blau-20170205,
G.,,Gilder,,,10150,blau/blau-20170205,
Everett,,Gomes,,,43,blau/blau-20170205,
George,,Fickerle,,,10155,blau/blau-20170205,
Buddy,Henry,Robinson,,,10156,blau/blau-20170205,
Hans,,Wick,,,10157,blau/blau-20170205,
William,,Campbell,,,10158,blau/blau-20170205,
John,,Apperson,,,44,blau/blau-20170205,
Elmer,,Duggan,,,45,blau/blau-20170205,
Ben,,Tate,,,10165,blau/blau-20170205,
Frank,,Smith,,,10166,blau/blau-20170205,
Frank,,Murphy,,,46,blau/blau-20170205,
Earl,,Wire,,,47,blau/blau-20170205,
Pete,,Arzatti,,,49,blau/blau-20170205,
,,Young,,Cy,10000,blau/blau-20170219,
James,,Burke,,,10001,blau/blau-20170219,
Joe,,Mayes,,,1,blau/blau-20170219,
Herman,,Meek,,,10004,blau/blau-20170219,
John,,O'Hara,,,2,blau/blau-20170219,
Bill,,Sparger,,,10007,blau/blau-20170219,
Cliff,,Sprague,,,10008,blau/blau-20170219,
William,,Stickney,,,10009,blau/blau-20170219,
,Wilford,Sullinger,,,10010,blau/blau-20170219,
Vince,,Walsh,,,10011,blau/blau-20170219,
Wilbur,,Swansboro,,,10012,blau/blau-20170219,
Howard,,Lindimore,,,10013,blau/blau-20170219,
Tony,,Berka,,,10014,blau/blau-20170219,
Felix,,Vigare,,,10015,blau/blau-20170219,
Gordon,,Johnson,,,10016,blau/blau-20170219,
Clarence,,Sypher,,,10017,blau/blau-20170219,
Charles,,Newbill,,,10018,blau/blau-20170219,
Walter,,Ritter,,,10019,blau/blau-20170219,
Grady,,McClung,,,10020,blau/blau-20170219,
Frank,,Gorcheck,,,10021,blau/blau-20170219,
John,,O'Hara,,,3,blau/blau-20170219,
Pete,,Arzatti,,,4,blau/blau-20170219,
Carlton,,Lord,,,5,blau/blau-20170219,
Jimmy,,Austin,,,6,blau/blau-20170219,
Jack,,Roche,,,7,blau/blau-20170219,
Ike,,Kahdot,,,8,blau/blau-20170219,
Marvin,,Smith,,,9,blau/blau-20170219,
Red,,Roberts,,,10,blau/blau-20170219,
Loris,,Baker,,,11,blau/blau-20170219,
Mike,,Baker,,,12,blau/blau-20170219,
Harry,,Ball,,,13,blau/blau-20170219,
Frank,J. Franklin,Murphy,,,14,blau/blau-20170219,
Herb,Herbert Lee,Pember,,,15,blau/blau-20170219,
Everett,,Barger,,,16,blau/blau-20170219,
Frankie,,Barciewicz,,,17,blau/blau-20170219,
Bill,William,Barnes,,,18,blau/blau-20170219,
Adolph,,Pierotti,,,10059,blau/blau-20170219,
Irving,,Wimer,,,10060,blau/blau-20170219,
Ed,,Barney,,,10061,blau/blau-20170219,
Ed,,Barney,,,10062,blau/blau-20170219,
,Steve,Barrett,,Son,19,blau/blau-20170219,
Red,,Barron,,,20,blau/blau-20170219,
Johnny,,Belz,,,10071,blau/blau-20170219,
Clifford,,Campbell,,,10072,blau/blau-20170219,
Irwin,,Cardner,,,21,blau/blau-20170219,
Milo,,Craig,,,10082,blau/blau-20170219,
Mike,,Dempsey,,,10083,blau/blau-20170219,
Sam,,Holden,,,10084,blau/blau-20170219,
Charlie,,Friedl,,,10085,blau/blau-20170219,
Emil,,Hoeft,,,10086,blau/blau-20170219,
,Russell G.,Lowe,,,10087,blau/blau-20170219,
Paul,,Wilson,,,22,blau/blau-20170219,
Al,Al L.,Downey,,,10090,blau/blau-20170219,
Jumbo,,Elliott,,,10091,blau/blau-20170219,
,,Cardner,,,23,blau/blau-20170219,
William,William George,Batch,,Heinie,24,blau/blau-20170219,
Roger,,Beall,,,10097,blau/blau-20170219,
Howie,,Jones,,,25,blau/blau-20170219,
Gus,,Purpura,,,26,blau/blau-20170219,
Fred,,Bowman,,,27,blau/blau-20170219,
Clayton,,Miller,,Doc,30,blau/blau-20170219,
Cam,,Smith,,,10106,blau/blau-20170219,
Jack,,Dougherty,,,10107,blau/blau-20170219,
Jack,,Dougherty,,,31,blau/blau-20170219,
Sid,,Stewart,,,10110,blau/blau-20170219,
Wes,,Griffin,,,28,blau/blau-20170219,
Floyd,,Westphal,,,10114,blau/blau-20170219,
Gordon,,McGuire,,,10115,blau/blau-20170219,
Pat,Patrick,O'Connor,,,33,blau/blau-20170219,
Fred,,Carisch,,,29,blau/blau-20170219,
Johnny,,Hayes,,,10121,blau/blau-20170219,
,,Hewitt,,,32,blau/blau-20170219,
Jack,,Tighe,,,10124,blau/blau-20170219,
John,,Bogart,,,34,blau/blau-20170219,
Dick,,O'Connor,,,35,blau/blau-20170219,
Walter,,Treon,,,36,blau/blau-20170219,
Tex,,Wilson,,,37,blau/blau-20170219,
Roger,,Beall,,,38,blau/blau-20170219,
Dick,,Snowden,,,10144,blau/blau-20170219,
Gus,,Beasley,,,39,blau/blau-20170219,
,,Butler,,Lefty,40,blau/blau-20170219,
Jimmie,,Burns,,,10149,blau/blau-20170219,
Hoke,Hoke Smith,Beasley,,,41,blau/blau-20170219,
Art,,Bourg,,,10153,blau/blau-20170219,
,E. E.,Sessions,,,10154,blau/blau-20170219,
Orvie,,Hayworth,,,42,blau/blau-20170219,
Clyde,,Maltby,,,10157,blau/blau-20170219,
Bob,Robert,Lennox,,,10158,blau/blau-20170219,
Harry,,Smith,,,10159,blau/blau-20170219,
Jule,,Mallonee,,,43,blau/blau-20170219,
Eddie,,Hazen,,,44,blau/blau-20170219,
Orion,,Masters,,,45,blau/blau-20170219,
Joe,,Caviness,,,10168,blau/blau-20170219,
Buck,,Jones,,,10169,blau/blau-20170219,
Bud,,Cherry,,,10170,blau/blau-20170219,
Joe,Joseph,Gaudette,,,48,blau/blau-20170219,
Bill,William,Martin,,,10173,blau/blau-20170219,
Steve,,Manning,,,10174,blau/blau-20170219,
Neil,,Ball,,,46,blau/blau-20170219,
